"Property ID","Property Type","Full Address","Address 1","Address 2",City,ZIP,State,Status,Specialist,"Sale Date",Price,"Down 1","Better price","Down 2","Best price","Down 3","Monthly Lease",Beds,Baths,Sq.Ft,Lot,Garage,"Year Built","Property Shown",County,Subdivision,"Date Inspected",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
173027,Residential,"Address:
      
        11942 Greensbrook Forest Dr 
              
        Locality:
    
                     77044 TX
            United States","11942 Greensbrook Forest Dr",,Houston,77044,TX,Available,,"Thursday, September 17, 2020","179,999","6,500","178,999","7,999","177,777",11999.00,1999,3,2,"1,188",4400,1.00,2003,✔,Harris,Greensbrook,2023-05-26,29.891839,-95.22205,1,rooftop,11942,"Greensbrook Forest Dr",,,Houston,TX,"Harris County",77044,US,"City of Houston"
172007,Land,"Address:
      
        11831 Kingslake Forest Dr
              
        Locality:
    
                     77044 TX
            United States","11831 Kingslake Forest Dr",,Houston,77044,TX,Available,,,"72,999","2,500","71,999","3,900","70,999",5500.00,$650,,,"4,400",,,,✔,Harris,Greensbrook,2023-02-27,29.89309,-95.221173,1,rooftop,11831,"Kingslake Forest Dr",,,Houston,TX,"Harris County",77044,US,"City of Houston"
173028,Residential,"Address:
      
        11919 Kingslake Forest Drive
              
        Locality:
    
                     77044 TX
            United States","11919 Kingslake Forest Drive",,Houston,77044,TX,Leased,,"Tuesday, October 01, 2019","129,500","5,900","127,900","6,900","126,500",8900.00,$1139,3,2,"1,120",4400,1.00,2002,✔,Harris,Greensbrook,2019-10-01,29.893664,-95.221171,1,rooftop,11919,"Kingslake Forest Dr",,,Houston,TX,"Harris County",77044,US,"City of Houston"
205046,Residential,"Address:
      
        11834 Greenloch Ln
              
        Locality:
    
                     77044 TX
            United States","11834 Greenloch Ln",,Houston,77044,TX,Sold,"Cynthia Garcia","Friday, March 31, 2023","162,500","6,500","161,500","7,500","160,500",9500.00,$1395,2,2,"1,007",4400,1.00,1983,✔,Harris,GREENSBROOK,2023-03-01,29.894477,-95.225503,1,rooftop,11834,"Greenloch Ln",,,Houston,TX,"Harris County",77044,US,"City of Houston"
148021,Residential,"Address:
      
        11007 Sunturf Ln
              
        Locality:
    
                     77044 TX
            United States","11007 Sunturf Ln",,Houston,77044,TX,Available,"Cynthia Garcia","Thursday, August 24, 2023","253,999","8,999","252,999","11,999","251,777",14999.00,1879,3,1,"1,612",16250,0.00,1979,✔,Harris,"Meadowlake Tract A",2023-09-11,29.874971,-95.18772,1,rooftop,11007,"Sunturf Ln",,,Houston,TX,"Harris County",77044,US,"City of Houston"
204019,Residential,"Address:
      
        12015 Greencanyon Dr
              
        Locality:
    
                     77044 TX
            United States","12015 Greencanyon Dr",,Houston,77044,TX,Available,,,"175,999","6,500","174,999","8,000","173,500",11999.00,$1499,3,2,"1,262",4400,1.00,1999,✔,Harris,Greensbrook,2023-05-19,29.894538,-95.220325,1,rooftop,12015,"Greencanyon Dr",,,Houston,TX,"Harris County",77044,US,"City of Houston"
204023,Residential,"Address:
      
        3322 Windy Royal Dr
              
        Locality:
    
                     77045 TX
            United States","3322 Windy Royal Dr",,Houston,77045,TX,Sold,"Orion Rodriguez","Thursday, April 20, 2023","225,999","8,999","224,999","9,999","223,999",11999.00,1895,3,2,"1,293",5460,2.00,1983,✔,Harris,"Glen Iris Sec 4",2023-04-13,29.638433,-95.426492,1,rooftop,3322,"Windy Royal Dr",,,Houston,TX,"Harris County",77045,US,"City of Houston"
112032,Land,"Address:
      
        0 BOYNTON DR
                  Frontage on Orem Dr
              
        Locality:
    
                     77045 TX
            United States","0 BOYNTON DR","Frontage on Orem Dr",Houston,77045,TX,Available,,,"139,999","5,999","137,999","6,999","135,500",9990.00,,,,"33,950",,,,✔,Harris,"Willow Glen",2023-06-01,29.62841,-95.439845,0.7,street_center,,"Boynton Dr",,,Houston,TX,"Harris County",77045,US,"TIGER/Line® dataset from the US Census Bureau"
157012,Residential,"Address:
      
        14418 INSLEY ST
              
        Locality:
    
                     77045 TX
            United States","14418 INSLEY ST",,Houston,77045,TX,Leased,,,,,,,,,,3,2,"1,107",5610,,1965,✔,Harris,,,29.617722,-95.427159,1,rooftop,14418,"Insley St",,,Houston,TX,"Harris County",77045,US,"City of Houston"
199010,Residential,"Address:
      
        4222 Brookston St
              
        Locality:
    
                     77045 TX
            United States","4222 Brookston St",,Houston,77045,TX,Sold,"Moises Molinari","Monday, June 05, 2023","234,999","8,999","233,999","9,999","232,999",11999.00,$1849,3,2,"1,536",6270,2.00,1960,✔,Harris,"Brentwood Sec 2",2023-04-13,29.636995,-95.442364,1,rooftop,4222,"Brookston St",,,Houston,TX,"Harris County",77045,US,"City of Houston"
198053,Residential,"Address:
      
        4918 Heatherbloom Dr
              
        Locality:
    
                     77045 TX
            United States","4918 Heatherbloom Dr",,Houston,77045,TX,Available,,"Wednesday, July 12, 2023","229,999","7,999","228,999","9,999","227,777",11999.00,1839,3,2,"1,176",7740,2.00,1963,✔,Harris,Heatherbloom,2023-06-13,29.622756,-95.455043,1,rooftop,4918,"Heatherbloom Dr",,,Houston,TX,"Harris County",77045,US,"City of Houston"
199012,Residential,"Address:
      
        4407 Tidewater Dr
              
        Locality:
    
                     77045 TX
            United States","4407 Tidewater Dr",,Houston,77045,TX,Sold,"John Moreno",,"264,999","10,999","263,999","11,999","262,999",13999.00,,5,2,"2,118",7720,2.00,1960,✔,Harris,"Brentwood Sec 1",2023-02-15,29.633364,-95.444419,1,rooftop,4407,"Tidewater Dr",,,Houston,TX,"Harris County",77045,US,"City of Houston"
202057,Residential,"Address:
      
        13211 Ambrose St
              
        Locality:
    
                     77045 TX
            United States","13211 Ambrose St",,Houston,77045,TX,Available,,,"203,999","6,500","202,999","8,500","201,999",10500.00,,3,1,910,12455,0.00,1982,✔,Harris,"Glen Iris Sec 3",2023-07-05,29.635982,-95.422387,1,rooftop,13211,"Ambrose St",,,Houston,TX,"Harris County",77045,US,"City of Houston"
200038,Residential,"Address:
      
        3123 Wuthering Heights Dr.
              
        Locality:
    
                     77045 TX
            United States","3123 Wuthering Heights Dr.",,Houston,77045,TX,Sold,,"Thursday, August 03, 2023","219,999","8,999","218,999","9,999","217,777",11999.00,1769,3,2,"1,193",5250,1.00,1978,✔,Harris,,2023-05-29,29.634644,-95.423539,1,rooftop,3123,"Wuthering Heights Dr",,,Houston,TX,"Harris County",77045,US,"City of Houston"
,Residential,"Address:
      
        4223 Tidewater Dr
              
        Locality:
    
                     77045 TX
            United States","4223 Tidewater Dr",,Houston,77045,TX,Available,,,"279,999","11,999","278,999","13,999","277,777",15999.00,2399,4,2,"2,320",6955,0.00,1959,✔,Harris,Brentwood,2023-09-13,29.633402,-95.44208,1,rooftop,4223,"Tidewater Dr",,,Houston,TX,"Harris County",77045,US,"City of Houston"
160048,Residential,"Address:
      
        4318 Howcher St
              
        Locality:
    
                     77047 TX
            United States","4318 Howcher St",,Houston,77047,TX,Sold,"Gabriela Espinoza","Friday, September 01, 2023","226,999","7,999","225,999","9,500","224,999",11999.00,1899,3,2,"1,257",6600,1.00,1956,✔,harris,"Bayou Terrace",2023-06-12,29.636747,-95.358569,1,rooftop,4318,"Howcher St",,,Houston,TX,"Harris County",77047,US,"City of Houston"
166038,Residential,"Address:
      
        13210 Adler Dr
              
        Locality:
    
                     77047 TX
            United States","13210 Adler Dr",,Houston,77047,TX,Sold,"Cynthia Garcia","Monday, April 03, 2023","189,999","7,999","188,888","8,999","187,777",10999.00,$1699,3,1+,"1,188",8497,1.00,1955,✔,Harris,"Canterbury Village",2023-03-08,29.617038,-95.403179,1,rooftop,13210,"Adler Dr",,,Houston,TX,"Harris County",77047,US,"City of Houston"
159044,Residential,"Address:
      
        3610 CORK DR
              
        Locality:
    
                     77047 TX
            United States","3610 CORK DR",,Houston,77047,TX,Leased,,"Monday, October 17, 2022","188,995","8,999","187,277","10,999","186,000",12999.00,$1499,3,1+,950,5670,1.00,1968,✔,Harris,"South Acres Estates",2023-02-07,29.624691,-95.365234,1,rooftop,3610,"Cork Dr",,,Houston,TX,"Harris County",77047,US,"City of Houston"
113060,Residential,"Address:
      
        10818 CARLTON DR
              
        Locality:
    
                     77047 TX
            United States","10818 CARLTON DR",,Houston,77047,TX,Available,,"Tuesday, January 12, 2016","189,999","4,999","188,999","6,500","187,999",7999.00,,3,1,"1,246",5775,,1964,✔,Harris,"South Acres Estate",,29.641368,-95.367237,1,rooftop,10818,"Carlton Dr",,,Houston,TX,"Harris County",77047,US,"City of Houston"
128032,Residential,"Address:
      
        11607 Mosscrest Dr
              
        Locality:
    
                     77048 TX
            United States","11607 Mosscrest Dr",,Houston,77048,TX,Sold,"Evelyn Pacheco","Thursday, May 18, 2023","210,499","7,999","209,499","10,999","208,499",14999.00,$1750,4,2,"1,194",4648,0.00,2007,✔,Harris,"Umland Park",2023-04-25,29.634787,-95.351619,1,rooftop,11607,"Mosscrest Dr",,,Houston,TX,"Harris County",77048,US,"City of Houston"
136045,Residential,"Address:
      
        11011 GLENHOLLOW DR
              
        Locality:
    
                     77048 TX
            United States","11011 GLENHOLLOW DR",,Houston,77048,TX,Leased,,"Tuesday, August 30, 2016","129,999","7,500","127,500","8,500","124,999",9999.00,$1169,3,2,"1,072",8474,2.00,1970,✔,Harris,"Crestmont Park Sec 2",,29.63884,-95.344479,1,rooftop,11011,"Glenhollow Dr",,,Houston,TX,"Harris County",77048,US,"City of Houston"
,Residential,"Address:
      
        5139 Howcher St
              
        Locality:
    
                     77048 TX
            United States","5139 Howcher St",,Houston,77048,TX,Available,,,"226,999","7,999","225,777","9,999","224,777",11999.00,1899,3,2,"1,325",11044,2.00,1961,✔,Harris,"Crestmont Park",2023-09-11,29.637471,-95.346846,1,rooftop,5139,"Howcher St",,,Houston,TX,"Harris County",77048,US,"City of Houston"
65098,Residential,"Address:
      
        11607 Jutland Rd
              
        Locality:
    
                     77048 TX
            United States","11607 Jutland Rd",,Houston,77048,TX,"Sale Pending","Gabriela Espinoza","Friday, September 01, 2023","232,499","7,500","231,499","8,999","230,277",10999.00,1899,3,2,"1,731",,2.00,1964,✔,Harris,"Crestmon Park",2023-06-29,29.634113,-95.348074,1,rooftop,11607,"Jutland Rd",,,Houston,TX,"Harris County",77048,US,"City of Houston"
205050,Residential,"Address:
      
        12807 Redfern Dr. 
              
        Locality:
    
                     77048 TX
            United States","12807 Redfern Dr.",,Houston,77048,TX,Leased,"Martha L Cortes","Tuesday, May 03, 2022","217,999","8,900","216,999","10,999","215,500",12999.00,$1639,3,2,"1,457",,2.00,1982,✔,Harris,"KING ESTATES",2022-04-27,29.623876,-95.345458,1,rooftop,12807,"Redfern Dr",,,Houston,TX,"Harris County",77048,US,"City of Houston"
204050,Residential,"Address:
      
        5523 Greylog Dr
              
        Locality:
    
                     77048 TX
            United States","5523 Greylog Dr",,Houston,77048,TX,Sold,"Gabriela Espinoza","Wednesday, June 14, 2023","239,999","9,999","238,999","11,999","237,777",13999.00,$1799,4,2,"1,692",6842,2.00,1960,✔,Harris,"CRESTMONT PARK",2023-05-30,29.639279,-95.337589,1,rooftop,5523,"Greylog Dr",,,Houston,TX,"Harris County",77048,US,"City of Houston"
188020,Residential,"Address:
      
        5611 Elm Tree Dr
              
        Locality:
    
                     77048 TX
            United States","5611 Elm Tree Dr",,Houston,77048,TX,Leased,"Gabriela Espinoza","Thursday, January 05, 2023","179,500","7,999","178,500","9,299","177,500",11498.00,$1595,3,2,"1,551",6859,1.00,1961,✔,Harris,"Crestmont Park",2023-05-15,29.638827,-95.336173,1,rooftop,5611,"Elm Tree Dr",,,Houston,TX,"Harris County",77048,US,"City of Houston"
189009,Residential,"Address:
      
        14902 Arvonshire Ct
              
        Locality:
    
                     77049 TX
            United States","14902 Arvonshire Ct",,Houston,77049,TX,Available,,"Wednesday, August 16, 2023","379,999","14,500","377,999","18,999","375,999",24999.00,$2990,3,3,"2,906",8887,3.00,2007,✔,Harris,"New Forest West",2023-05-24,29.820188,-95.175108,1,rooftop,14902,"Arvonshire Ct",,,Houston,TX,"Harris County",77049,US,"City of Houston"
47023,Land,"Address:
      
        18943 Rio Villa Dr
              
        Locality:
    
                     77049 TX
            United States","18943 Rio Villa Dr",,Houston,77049,TX,Available,,,"39,999","2,399","38,999","3,999",,,,,,,8560,,,✔,Harris,"Rio VIlla",,29.828556,-95.08615,1,range_interpolation,18943,"Rio Villa Dr",,,Houston,TX,"Harris County",77049,US,"TIGER/Line® dataset from the US Census Bureau"
160027,Residential,"Address:
      
        14011 HOLLOW PINES CT.
              
        Locality:
    
                     77049 TX
            United States","14011 HOLLOW PINES CT.",,Houston,77049,TX,Leased,"Martha L Cortes","Friday, May 13, 2022","204,999","9,999","203,999","11,999","202,500",13999.00,$1649,3,2,"1,300",8400,2.00,1979,✔,Harris,"Pine Trails Sec 8",2022-04-28,29.815306,-95.201303,1,rooftop,14011,"Hollow Pines Ct",,,Houston,TX,"Harris County",77049,US,"City of Houston"
113053,Residential,"Address:
      
        17214 FOLSOM DR
              
        Locality:
    
                     77049 TX
            United States","17214 FOLSOM DR",,Houston,77049,TX,Available,,"Thursday, October 01, 2020","169,999","5,999","168,999","7,500","167,500",9999.00,,3,1,"1,244",5500,2.00,1970,✔,Harris,"Sheldon Woods",2023-04-11,29.857586,-95.130962,1,rooftop,17214,"Folsom Dr",,,Houston,TX,"Harris County",77049,US,"City of Houston"
205026,Residential,"Address:
      
        8403 Harmony Rd.
              
        Locality:
    
                     77049 TX
            United States","8403 Harmony Rd.",,Houston,77049,TX,Available,,,"237,500","8,999","236,500","10,999","235,500",11999.00,$1999,2,1,"1,260",24829,1.00,1976,✔,Harris,"Houston Farms",2023-05-17,29.847074,-95.162796,1,rooftop,8403,"Harmony Rd",,,Houston,TX,"Harris County",77049,US,"City of Houston"
115504,Residential,"Address:
      
        6231 MOSS OAKS
              
        Locality:
    
                     77050 TX
            United States","6231 MOSS OAKS",,Houston,77050,TX,Leased,,,,,,,,,,4,2+,"2,320",9240,,1968,✔,Harris,"Riverwood Estates",,29.900342,-95.296521,1,rooftop,6231,"Moss Oaks Dr",,,Houston,TX,"Harris County",77050,US,"City of Houston"
47081,Residential,"Address:
      
        6230 Great Oaks Dr
              
        Locality:
    
                     77050 TX
            United States","6230 Great Oaks Dr",,Houston,77050,TX,Sold,"Gabriela Espinoza","Friday, April 14, 2023","274,999","11,999","273,999","13,999","272,999",15999.00,,3,2+,"2,223",6848,2.00,1979,✔,Harris,"Riverwood Estates Sec 1",2023-02-28,29.902946,-95.296516,1,rooftop,6230,"Great Oaks Dr",,,Houston,TX,"Harris County",77050,US,"City of Houston"
65076,Residential,"Address:
      
        6815 Moss Oaks Dr. 
              
        Locality:
    
                     77050 TX
            United States","6815 Moss Oaks Dr.",,Houston,77050,TX,Sold,"Orion Rodriguez","Thursday, April 20, 2023","223,999","8,500","222,999","9,999","221,999",12999.00,$1979,3,2,"2,030",,,1970,✔,Harris,"Winfield Forest",2023-05-05,29.900533,-95.2889,1,rooftop,6815,"Moss Oaks Dr",,,Houston,TX,"Harris County",77050,US,"City of Houston"
163024,Residential,"Address:
      
        4308 MCKINLEY ST
              
        Locality:
    
                     77051 TX
            United States","4308 MCKINLEY ST",,Houston,77051,TX,Leased,,"Thursday, March 19, 2020","105,900","5,500","103,900","6,500","101,900",8500.00,$1049,2,1,943,5000,,1940,✔,Harris,"Sunnyside Courts",2020-03-11,29.670161,-95.364298,1,rooftop,4308,"McKinley St",,,Houston,TX,"Harris County",77051,US,"City of Houston"
